Source,Target
965249295728422912,2821361889
965249295728422912,1134526292353802240
965249295728422912,250795760
965249295728422912,1074441237657202816
965249295728422912,482887422
965249295728422912,1055766116952391552
965249295728422912,904820547393122432
965249295728422912,1055049900
965249295728422912,808323322681430016
965249295728422912,792178650
965249295728422912,1228017760640360448
965249295728422912,143760279
965249295728422912,1316605278
965249295728422912,1528309298
965249295728422912,354880491
965249295728422912,3407702043
965249295728422912,633202022
965249295728422912,2190265116
965249295728422912,301935253
965249295728422912,375687402
965249295728422912,28335576
965249295728422912,14146101
965249295728422912,822217992805158912
965249295728422912,118361672
965249295728422912,234302670
965249295728422912,980615733523763200
965249295728422912,2318919882
965249295728422912,1200509772015046912
965249295728422912,749792957906255872
965249295728422912,1121077810343350400
965249295728422912,165176912
965249295728422912,1174964055884197888
965249295728422912,4846823103
965249295728422912,397580405
965249295728422912,193679972
965249295728422912,434253575
965249295728422912,196128712
965249295728422912,1133714239502397440
965249295728422912,250621001
965249295728422912,853253024877342720
965249295728422912,928971276684840960
965249295728422912,1126120428295131136
965249295728422912,4458852977
965249295728422912,255076140
965249295728422912,905496142426845184
965249295728422912,1023844219780247552
965249295728422912,980479141396008960
965249295728422912,1040230273
965249295728422912,4173352294
965249295728422912,1085990297174245376
965249295728422912,1080883339224117248
965249295728422912,897673400
965249295728422912,317161356
965249295728422912,268423912
965249295728422912,2921653967
965249295728422912,761924904518320128
965249295728422912,1044498668773146624
965249295728422912,748991409311604736
965249295728422912,968958378176385024
965249295728422912,1030915962483163136
965249295728422912,217017969
965249295728422912,123852836
965249295728422912,85342432
965249295728422912,730706256722296832
965249295728422912,2679970284
965249295728422912,2816733186
965249295728422912,253745460
965249295728422912,3115089646
965249295728422912,2355966264
965249295728422912,3342551177
965249295728422912,188289249
965249295728422912,1382773351
965249295728422912,2764297342
965249295728422912,556780856
965249295728422912,2444097709
965249295728422912,35884258
965249295728422912,556182051
965249295728422912,343968975
965249295728422912,937762237594431616
965249295728422912,947896593235267584
965249295728422912,108332472
965249295728422912,317156941
965249295728422912,247888588
965249295728422912,329929158
965249295728422912,238955480
965249295728422912,848050412
965249295728422912,400024956
965249295728422912,3190106350
965249295728422912,385462338
965249295728422912,2823658293
965249295728422912,245811561
965249295728422912,937663471289880576
965249295728422912,1712858712
965249295728422912,265726479
1103488309,17896683
1103488309,251991815
1103488309,397520970
1103488309,221861032
1103488309,227466137
1103488309,121194033
1103488309,245010387
1103488309,833765118
1103488309,269856357
1103488309,52875605
37250357,314135200
37250357,1170016721756938241
37250357,1032370763767197698
37250357,1019414035807252481
37250357,44003331
37250357,4405192696
37250357,755651313623597056
37250357,118361672
37250357,3345273221
37250357,871505783040724992
37250357,299300002
37250357,796618014
37250357,4164910119
37250357,3432205816
37250357,421881152
37250357,706137904393953280
59753785,130582940
59753785,808392722801430528
59753785,702859109
59753785,3129259899
59753785,3345273221
59753785,299300002
59753785,4164910119
59753785,250621001
59753785,27600730
59753785,4846823103
59753785,403045002
59753785,227614201
59753785,330954808
59753785,1483353837545132032
59753785,1547869729263534080
59753785,1127745387849187200
59753785,153384487
59753785,904767230524710784
59753785,544667244
59753785,1458141254403899392
59753785,320302691
59753785,237506838
59753785,203983846
59753785,2394371772
59753785,922823611282542592
59753785,1095250924317130752
59753785,2318919882
59753785,941451006
59753785,1082385412285440000
59753785,1725920208
59753785,135557039
59753785,2305412280
59753785,1327007952
59753785,3044854623
59753785,1356178367851229184
59753785,4339159755
59753785,233460308
59753785,17896683
59753785,76289500
59753785,108489052
59753785,824004426960633856
59753785,1085990297174245376
59753785,2576986203
59753785,242759775
59753785,1379218717
59753785,1288536624654102528
59753785,1276549449171513088
59753785,1262078062138658816
59753785,86917075
59753785,1019414035807252352
59753785,1971030559
59753785,1097953645239382016
59753785,259642419
59753785,1600694617
59753785,1108067314052804608
59753785,91699682
59753785,1218855709875548160
59753785,121769123
59753785,231431302
59753785,2597948016
59753785,188289249
59753785,550792130
59753785,274007639
59753785,219584277
59753785,822876702
59753785,599434788
59753785,2431014475
59753785,245083695
59753785,1133714239502397440
59753785,2539613426
59753785,1051881087524319232
59753785,1103975527323443200
59753785,1097479986406141952
59753785,1032370763767197568
59753785,213040410
59753785,1055766116952391552
59753785,826450926634467328
59753785,2810401427
59753785,65009143
59753785,3056626888
59753785,2253687908
59753785,963179251229970432
59753785,16636713
59753785,1208441448
59753785,60613993
59753785,1004695534249144448
59753785,212720899
59753785,182405110
59753785,965961365004398592
59753785,637285551
59753785,886153894585303040
59753785,99554685
59753785,220353447
59753785,220482519
59753785,761924904518320128
59753785,560953996
59753785,106503989
59753785,1589213438
59753785,1461844308
59753785,777574629745582080
59753785,1324151486
59753785,164729685
59753785,4213512189
59753785,872880578856706048
59753785,3188231428
59753785,2703841772
59753785,142331814
59753785,40661559
59753785,281102283
59753785,278978298
59753785,78630656
59753785,1017631777
59753785,253024940
59753785,339548478
59753785,829304745441509376
59753785,4746594197
59753785,232968006
59753785,234319435
59753785,341456998
59753785,112587319
59753785,1818316657
59753785,211913116
59753785,1021840286
59753785,826782324243173376
59753785,367093989
59753785,108674341
59753785,549988075
59753785,2827858225
59753785,125397419
59753785,2808139210
59753785,80073477
59753785,1055155568
59753785,706137904393953280
59753785,381742825
59753785,4866223696
59753785,782997540795023360
59753785,123842746
59753785,811307915697123328
59753785,266572228
59753785,808015811227086848
59753785,27488119
59753785,28335576
59753785,230478681
59753785,2690666503
59753785,2823658293
59753785,1527469890
59753785,421881152
59753785,2355966264
59753785,343968975
59753785,4631647529
59753785,307006825
59753785,556182051
59753785,3512727555
59753785,270069588
59753785,1884489764
59753785,715103172818288640
59753785,2821361889
59753785,86907551
59753785,3306658042
59753785,752808609105448960
59753785,291690742
59753785,557706711
59753785,459747567
59753785,2907363856
59753785,55396496
59753785,418624235
59753785,244102421
59753785,18307855
59753785,581277551
59753785,400267045
59753785,226096817
59753785,84709761
59753785,150609272
59753785,74161617
59753785,4807011874
59753785,794135245524189184
59753785,2723785525
59753785,17453262
59753785,14058929
59753785,734459333317124096
59753785,1459410144
59753785,730088670133358592
59753785,3304388831
59753785,1699760426
59753785,138701682
59753785,400024956
59753785,715120468202807296
59753785,881936659
59753785,30690814
59753785,236579300
59753785,1393175112
59753785,128241128
59753785,775353866166669312
59753785,4876936924
59753785,604765531
59753785,1316605278
59753785,1071500322
59753785,140418595
59753785,151016403
59753785,621847879
59753785,372195154
59753785,1975446278
59753785,165176912
59753785,96975402
59753785,475633120
59753785,107136716
59753785,436831943
59753785,1019738450
59753785,167335610
59753785,263697071
59753785,78293537
59753785,244457277
59753785,253712566
59753785,296333586
59753785,108332472
59753785,1683372912
59753785,737056555250638848
59753785,2821348929
59753785,574581472
1715701052,130582940
1715701052,913736527657799680
1715701052,1444080444006404097
1715701052,1262293946870497281
1715701052,1200040176980021249
1715701052,1371093594761748482
1715701052,1923788726
1715701052,941999574
1715701052,916401257404911616
1715701052,1036733914868535296
1715701052,1215725567116554240
1715701052,2902465745
1715701052,1175120371382673408
1715701052,1207980908206313473
1715701052,1179768834686889987
1715701052,2817788996
1715701052,1065579556508192769
1715701052,2492821183
1715701052,129596166
1715701052,792096612080287744
1715701052,913736527657799552
1715701052,3180591257
1715701052,1411225417
1715701052,1262293946870497280
1715701052,300995227
1715701052,1444080444006404096
1715701052,717354653827088384
1715701052,271840492
1715701052,460093827
1715701052,1389664322390044672
1715701052,1036733914868535168
1715701052,475633120
1715701052,1371093594761748480
1715701052,268423912
1715701052,1420439120
1715701052,506371492
1715701052,388515771
1715701052,1217798050661400576
1715701052,186979903
1715701052,556088690
1715701052,303110419
1715701052,806914910
1715701052,825657906733383680
1715701052,1207980908206313472
1715701052,864827592
1715701052,924654570529280000
1715701052,306464226
1715701052,1065579556508192768
1715701052,950441600
1715701052,927594627238068224
1715701052,765637045
1715701052,924654570529280001
1715701052,954995594371780608
1715701052,825657906733383681
1715701052,415511788
1715701052,793063490458161152
421881152,130582940
421881152,283143062
421881152,487878623
421881152,87427851
421881152,1208441448
421881152,504763844
421881152,283630919
421881152,3448424537
421881152,298157871
421881152,3110661059
421881152,507989295
421881152,911251608
421881152,2294433970
421881152,299300002
421881152,796618014
421881152,367093989
421881152,4164910119
421881152,113059166
421881152,263697071
421881152,1459410144
421881152,1276549449171513088
421881152,1133714239502397440
421881152,3056626888
421881152,1055049900
421881152,35884258
421881152,1118956152
421881152,1556312666
421881152,820548055153934336
421881152,1004695534249144448
421881152,637285551
421881152,933656501641719808
421881152,902810463565746176
421881152,142331814
421881152,871505783040724992
421881152,824860304844607488
421881152,4339159755
421881152,234302670
421881152,749792957906255872
421881152,339548478
421881152,755651313623597056
421881152,829304745441509376
421881152,112587319
421881152,549988075
421881152,823628244968763392
421881152,2821361889
421881152,808015811227086848
421881152,550792130
421881152,775353866166669312
421881152,220482519
421881152,4866223696
421881152,1683372912
421881152,2810401427
421881152,254505692
421881152,2355966264
421881152,761924904518320128
421881152,125397419
421881152,2723785525
421881152,881936659
421881152,1017631777
421881152,782997540795023360
421881152,84053338
421881152,1818316657
421881152,2816733186
421881152,222827837
421881152,364950656
421881152,754103324081807360
421881152,789897513356656640
421881152,2690666503
421881152,3423950254
421881152,1528309298
421881152,188289249
421881152,17453262
421881152,400024956
421881152,581277551
421881152,85384885
421881152,27600730
421881152,28335576
421881152,219584277
421881152,1322847133
421881152,185666522
421881152,236579300
421881152,27488119
421881152,1499420088
421881152,185776745
421881152,2601929281
421881152,706137904393953280
421881152,767308791662710784
421881152,770742549610950656
421881152,280197601
421881152,167335610
421881152,244457277
421881152,574581472
621847879,17896683
621847879,13955192
621847879,808392722801430528
621847879,1208441448
621847879,1019414035807252481
621847879,504763844
621847879,637285551
621847879,78573016
621847879,702859109
621847879,3345273221
621847879,871505783040724992
621847879,281102283
621847879,299300002
621847879,4164910119
621847879,263697071
621847879,2318919882
621847879,167335610
621847879,244457277
621847879,2821348929
3435267399,4796062241
3435267399,13955192
3435267399,917658392289832960
3435267399,1200040176980021249
3435267399,5244621
3435267399,129596166
3435267399,3288774521
3435267399,954995594371780608
3435267399,925236980153241600
3435267399,1251092803
1593296214,130582940
1593296214,113059166
1593296214,1174964055884197888
1593296214,705375969821990912
1593296214,1620062192
1593296214,372809166
1593296214,794242255557165056
1593296214,4505200101
4148716888,4796062241
4148716888,917658392289832960
4148716888,1200040176980021249
4148716888,129596166
4148716888,301992412
4148716888,3288774521
4148716888,121194033
4148716888,954995594371780608
4148716888,925236980153241600
4148716888,1251092803
182879580,426040196
182879580,13955192
182879580,1377508237
182879580,220817838
182879580,1035437066283311105
182879580,399421979
182879580,470292454
182879580,238547567
182879580,2178533216
182879580,138123770
182879580,1686433608
182879580,1894688462
113059166,130582940
113059166,942513514316488705
113059166,3115089646
113059166,822876702
113059166,1254801110180773888
113059166,1620062192
113059166,1584068149
113059166,1781445895
113059166,131254309
113059166,886153894585303040
113059166,969872298
113059166,281102283
113059166,367093989
113059166,250621001
113059166,735867003278401536
113059166,82041749
113059166,227604842
113059166,30629031
113059166,259642419
113059166,2286487057
113059166,528577768
113059166,502257708
113059166,245083695
113059166,1455792244569616384
113059166,601327395
113059166,544667244
113059166,482398770
113059166,1391344452757774336
113059166,83228907
113059166,485544771
113059166,1212447145065795584
113059166,262074360
113059166,1499289019
113059166,86097387
113059166,358724742
113059166,525287318
113059166,2375939264
113059166,3407702043
113059166,618273434
113059166,4190053767
113059166,1181639487652274176
113059166,307261942
113059166,2901482299
113059166,1218855709875548160
113059166,997147100780654592
113059166,898924010960015360
113059166,1215650619807145984
113059166,846975275661496320
113059166,152169542
113059166,3352958883
113059166,1174964055884197888
113059166,283630919
113059166,267085318
113059166,377032968
113059166,174693608
113059166,830094660815220736
113059166,1067458762800328832
113059166,2938373721
113059166,717354653827088384
113059166,428308122
113059166,2831489003
113059166,992079020811485184
113059166,377665997
113059166,1042008009998782464
113059166,968958378176385024
113059166,394296011
113059166,849669852868595712
113059166,228644029
113059166,927594627238068224
113059166,430213184
113059166,262254309
113059166,808015811227086848
113059166,1019738450
113059166,339548478
113059166,705375969821990912
113059166,1305372373
113059166,3172424764
113059166,1322847133
113059166,482887422
113059166,991242614
113059166,4133156885
113059166,22628099
113059166,285061928
113059166,254618455
113059166,363696047
113059166,86907551
113059166,9261662
113059166,2253687908
113059166,229954525
113059166,211913116
113059166,447940312
113059166,99554685
113059166,303146588
113059166,163816836
113059166,230478681
113059166,87170798
113059166,1357078183
113059166,57291113
113059166,882455971
113059166,310481767
113059166,944958925
113059166,251259370
113059166,95673939
113059166,10242562
113059166,40652687
113059166,169606752
113059166,202540646
113059166,220353447
113059166,84053338
113059166,188289249
113059166,88643806
113059166,144831553
113059166,125397419
113059166,78630656
113059166,167335610
633202022,245811561
633202022,317156941
633202022,1170016721756938241
633202022,88677198
633202022,937663471289880576
633202022,2989208337
633202022,108332472
633202022,2921653967
60613993,130582940
60613993,17896683
60613993,3345273221
60613993,250621001
60613993,263697071
60613993,4876936924
60613993,2318919882
60613993,108332472
60613993,167335610
60613993,2821348929
4813170027,14047971
4813170027,2228188124
4813170027,1944813044
4813170027,957237770765955072
4813170027,141996799
4813170027,334016425
4813170027,2645831366
4813170027,251991815
4813170027,470292454
4813170027,3342487444
4813170027,2178533216
4813170027,150969712
4813170027,397520970
4813170027,855190184
4813170027,121203163
4813170027,1327007952
4813170027,1686433608
4813170027,1894688462
4813170027,339548478
4813170027,2601929281
4813170027,4843284767
1101800815,130582940
1101800815,4796062241
1101800815,434134329
1101800815,917658392289832960
1101800815,633009378
1101800815,1200040176980021249
1101800815,5244621
1101800815,848939336204767232
1101800815,141996799
1101800815,1237713161249325057
1101800815,1402934857
1101800815,297628101
1101800815,2492821183
1101800815,129596166
1101800815,238547567
1101800815,263123371
1101800815,1357965919
1101800815,3385594173
1101800815,910732480860360705
1101800815,217100497
1101800815,301992412
1101800815,3288774521
1101800815,121194033
1101800815,954995594371780608
1101800815,925236980153241600
1101800815,404936529
1055155568,1667411526
1055155568,702859109
1055155568,2580190590
1055155568,3345273221
1055155568,299300002
1055155568,4164910119
1055155568,280197601
400024956,130582940
400024956,1483353837545132040
400024956,1523715455638253568
400024956,245811561
400024956,942513514316488705
400024956,13955192
400024956,283143062
400024956,822876702
400024956,1254801110180773888
400024956,1971030559
400024956,1170016721756938241
400024956,1097953645239382016
400024956,1208441448
400024956,1103975527323443200
400024956,1099083061894021123
400024956,1032370763767197698
400024956,1080883339224117248
400024956,4405192696
400024956,504763844
400024956,1004695534249144320
400024956,1011682372897697793
400024956,993490576002703360
400024956,986200416558952449
400024956,248314037
400024956,592689726
400024956,755651313623597056
400024956,637285551
400024956,886153894585303040
400024956,2942933427
400024956,937663471289880576
400024956,933656501641719808
400024956,2294433970
400024956,3345273221
400024956,4887776950
400024956,281102283
400024956,853253024877342721
400024956,4164910119
400024956,339548478
400024956,3432205816
400024956,763370946
400024956,826782324243173376
400024956,823628244968763393
400024956,572784264
400024956,263697071
400024956,4876936924
400024956,2318919882
400024956,108332472
400024956,1459410144
400024956,706137904393953280
400024956,280197601
400024956,167335610
400024956,244457277
400024956,2821348929
400024956,2921653967
400024956,2335593372
1258066611216494592,220817838
1258066611216494592,712017515136864259
1258066611216494592,914058116047802368
1258066611216494592,406468389
1258066611216494592,470292454
1258066611216494592,138123770
1258066611216494592,266672226
1037622830211444736,1155803038151512064
1037622830211444736,2825319795
1037622830211444736,942513514316488705
1037622830211444736,1047759056570634240
1037622830211444736,238547567
1037622830211444736,1069607398523002882
1037622830211444736,709190031563431936
1037622830211444736,167335610
1037622830211444736,2335593372
933656501641719808,130582940
933656501641719808,702859109
933656501641719808,2525674150
933656501641719808,220482519
933656501641719808,188289249
933656501641719808,1239485130
933656501641719808,1032370763767197568
933656501641719808,560953996
933656501641719808,761924904518320128
933656501641719808,871505783040724992
933656501641719808,806500680152338432
933656501641719808,965961365004398592
933656501641719808,637285551
933656501641719808,146036833
933656501641719808,928971276684840960
933656501641719808,184391243
933656501641719808,219584277
933656501641719808,364950656
933656501641719808,4887776950
933656501641719808,299300002
933656501641719808,367093989
933656501641719808,250621001
933656501641719808,706137904393953280
933656501641719808,167335610
933656501641719808,244457277
933656501641719808,2821348929
163816836,14047971
163816836,2795792214
163816836,1377508237
163816836,4841444607
163816836,283143062
163816836,141996799
163816836,709501533570859009
163816836,2645831366
163816836,3179861519
163816836,3342487444
163816836,340363855
163816836,728926763934466048
163816836,895183776074133505
163816836,3110661059
163816836,486623822
163816836,107136716
163816836,375687402
163816836,406125766
163816836,2176880025
895010543718805504,130582940
895010543718805504,884368486306381824
895010543718805504,853413649
895010543718805504,1491432964890181632
895010543718805504,2986448621
895010543718805504,913156398481121152
895010543718805504,766760630946762752
895010543718805504,852592433259065344
895010543718805504,3044854623
895010543718805504,1376783579703869440
895010543718805504,1499289019
895010543718805504,2885712952
895010543718805504,2899782502
895010543718805504,1335642342708178944
895010543718805504,811722775505338368
895010543718805504,4311833782
895010543718805504,372809166
895010543718805504,1166289671942529024
895010543718805504,1256675016
895010543718805504,270490472
714851860117630976,130582940
714851860117630976,633009378
714851860117630976,954995594371780608
714851860117630976,1422855147642925056
714851860117630976,927594627238068224
714851860117630976,2785738720
714851860117630976,243387072
714851860117630976,16634078
714851860117630976,4505200101
714851860117630976,86292247
1108067314052804608,1483353837545132040
1108067314052804608,3024173151
1108067314052804608,822876702
1108067314052804608,808392722801430528
1108067314052804608,915243801236656128
1108067314052804608,3014280700
1108067314052804608,1170016721756938241
1108067314052804608,786349394945769473
1108067314052804608,2238155017
1108067314052804608,1103975527323443200
1108067314052804608,1019414035807252481
1108067314052804608,993490576002703360
1108067314052804608,1032829297
1108067314052804608,78573016
1108067314052804608,299300002
1108067314052804608,4164910119
1108067314052804608,263697071
1108067314052804608,415511788
1108067314052804608,2318919882
1108067314052804608,4213512189
1108067314052804608,2821348929
1031847813389398016,1488116528008646656
1031847813389398016,2825319795
1031847813389398016,1377508237
1031847813389398016,721309704471900160
1031847813389398016,1203468093827235840
1031847813389398016,786349394945769473
1031847813389398016,3160963936
1031847813389398016,238547567
1031847813389398016,1069607398523002882
1031847813389398016,315311996
1031847813389398016,397520970
1031847813389398016,3448424537
1031847813389398016,118361672
1288536624654102528,17896683
1288536624654102528,822876702
1288536624654102528,808392722801430528
1288536624654102528,3014280700
1288536624654102528,1208441448
1288536624654102528,213040410
1288536624654102528,702859109
1288536624654102528,339548478
1288536624654102528,263697071
1218855709875548160,17896683
1218855709875548160,1523715455638253568
1218855709875548160,14047971
1218855709875548160,1384529642992947200
1218855709875548160,822876702
1218855709875548160,808392722801430528
1218855709875548160,1254801110180773888
1218855709875548160,1208441448
1218855709875548160,129596166
1218855709875548160,213040410
1218855709875548160,283630919
1218855709875548160,702859109
1218855709875548160,3345273221
1218855709875548160,367093989
1218855709875548160,263697071
1218855709875548160,4876936924
1218855709875548160,244457277
1218855709875548160,2434385654
925850178770305024,2228188124
925850178770305024,1029096231254089729
925850178770305024,399421979
925850178770305024,914058116047802368
925850178770305024,494192293
925850178770305024,470292454
925850178770305024,266672226
925850178770305024,1686433608
925850178770305024,871505783040724992
925850178770305024,701490767
925850178770305024,1894688462
792096612080287744,130582940
792096612080287744,2801477224
792096612080287744,1444080444006404097
792096612080287744,1371093594761748482
792096612080287744,1923788726
792096612080287744,941999574
792096612080287744,916401257404911616
792096612080287744,761265888138067968
792096612080287744,1036733914868535296
792096612080287744,940354182212616192
792096612080287744,1207980908206313473
792096612080287744,1179768834686889987
792096612080287744,2817788996
792096612080287744,1065579556508192769
792096612080287744,82041749
792096612080287744,1262293946870497280
792096612080287744,1411225417
792096612080287744,1444080444006404096
792096612080287744,1215725567116554240
792096612080287744,1036733914868535168
792096612080287744,1420439120
792096612080287744,1371093594761748480
792096612080287744,308616565
792096612080287744,1053288704247242752
792096612080287744,120049170
792096612080287744,950441600
792096612080287744,1217798050661400576
792096612080287744,186979903
792096612080287744,506371492
792096612080287744,460093827
792096612080287744,303110419
792096612080287744,1207980908206313472
792096612080287744,280002552
792096612080287744,825657906733383680
792096612080287744,1065579556508192768
792096612080287744,864827592
792096612080287744,924654570529280000
792096612080287744,306464226
792096612080287744,771307590391242752
792096612080287744,806914910
792096612080287744,388515771
792096612080287744,924654570529280001
792096612080287744,825657906733383681
792096612080287744,257905186
940354182212616192,130582940
940354182212616192,941999574
940354182212616192,916401257404911616
940354182212616192,904820547393122305
940354182212616192,1036733914868535296
940354182212616192,767328897012752384
940354182212616192,303110419
940354182212616192,306464226
940354182212616192,1036733914868535168
940354182212616192,924654570529280000
940354182212616192,1217798050661400576
940354182212616192,2901482299
940354182212616192,2817788996
940354182212616192,904820547393122432
940354182212616192,1243901427669483520
940354182212616192,924654570529280001
1217798050661400576,130582940
1217798050661400576,776894829536174080
1217798050661400576,3180591257
1217798050661400576,2801477224
1217798050661400576,1389664322390044675
1217798050661400576,1371093594761748482
1217798050661400576,1923788726
1217798050661400576,941999574
1217798050661400576,916401257404911616
1217798050661400576,501836277
1217798050661400576,761265888138067968
1217798050661400576,3361911605
1217798050661400576,1036733914868535296
1217798050661400576,1184887447316062208
1217798050661400576,1215725567116554240
1217798050661400576,1207980908206313473
1217798050661400576,1179768834686889987
1217798050661400576,1185489490367930368
1217798050661400576,2817788996
1217798050661400576,1065579556508192769
1217798050661400576,2492821183
1217798050661400576,806914910
1217798050661400576,308616565
1217798050661400576,924654570529280001
1217798050661400576,1411225417
1217798050661400576,864827592
1217798050661400576,954995594371780608
1217798050661400576,306464226
1217798050661400576,299300002
1217798050661400576,825657906733383681
1217798050661400576,460093827
1217798050661400576,186979903
825657906733383680,130582940
825657906733383680,1444080444006404097
825657906733383680,917658392289832960
825657906733383680,633009378
825657906733383680,1371093594761748482
825657906733383680,941999574
825657906733383680,916401257404911616
825657906733383680,761265888138067968
825657906733383680,1036733914868535296
825657906733383680,182405110
825657906733383680,1207980908206313473
825657906733383680,1179768834686889987
825657906733383680,1185489490367930368
825657906733383680,1185552115957153793
825657906733383680,2817788996
825657906733383680,1065579556508192769
825657906733383680,2492821183
825657906733383680,806914910
825657906733383680,308616565
825657906733383680,924654570529280001
825657906733383680,263123371
825657906733383680,1411225417
825657906733383680,3385594173
825657906733383680,864827592
825657906733383680,306464226
825657906733383680,460093827
825657906733383680,257905186
825657906733383680,186979903
825657906733383680,562878238
4190053767,2228188124
4190053767,1944813044
4190053767,957237770765955072
4190053767,4841444607
4190053767,217176854
4190053767,399421979
4190053767,422707072
4190053767,4127273476
4190053767,470292454
4190053767,597332378
4190053767,2178533216
4190053767,915314358175125506
4190053767,138123770
4190053767,266672226
4190053767,914918630114152449
4190053767,217100497
4190053767,513465900
4190053767,1686433608
4190053767,359572899
4190053767,3345273221
4190053767,701490767
4190053767,1894688462
4190053767,303815716
4190053767,1197364472
4190053767,4843284767
452978057,424449006
452978057,1069607398523002882
452978057,504763844
452978057,463197350
452978057,709046763819245568
452978057,405392911
452978057,2942933427
452978057,4164910119
452978057,250621001
452978057,789897513356656640
452978057,244457277
452978057,2335593372
1179768834686889987,913736527657799552
1179768834686889987,761265888138067968
1179768834686889987,271840492
1179768834686889987,806914910
1179768834686889987,300995227
1179768834686889987,941999574
1179768834686889987,1444080444006404096
1179768834686889987,308616565
1179768834686889987,2902471995
1179768834686889987,1052447667194880000
1179768834686889987,1389664322390044672
1179768834686889987,1923788726
1179768834686889987,288667035
1179768834686889987,1185489490367930368
1179768834686889987,1036733914868535168
1179768834686889987,1371093594761748480
1179768834686889987,1411225417
1179768834686889987,916401257404911616
1179768834686889987,2492821183
1179768834686889987,130582940
1179768834686889987,1215725567116554240
1179768834686889987,460093827
1179768834686889987,1065579556508192768
1179768834686889987,924654570529280000
1179768834686889987,186979903
1179768834686889987,303110419
1179768834686889987,306464226
1179768834686889987,506371492
1179768834686889987,1207980908206313472
1179768834686889987,2817788996
1179768834686889987,475633120
1179768834686889987,257905186
1179768834686889987,388515771
1179768834686889987,1420439120
1179768834686889987,280002552
1179768834686889987,864827592
1179768834686889987,3385594173
541697427,2900949999
541697427,625641074
541697427,1531006597
541697427,122624374
541697427,709501533570859009
541697427,265296490
541697427,914918630114152449
541697427,110515420
825657906733383681,1375573718882250752
825657906733383681,1246492334952456192
825657906733383681,913736527657799552
825657906733383681,761265888138067968
825657906733383681,1444080444006404096
825657906733383681,941999574
825657906733383681,1185489490367930368
825657906733383681,1389664322390044672
825657906733383681,271840492
825657906733383681,1036733914868535168
825657906733383681,1371093594761748480
825657906733383681,1185552115957153792
825657906733383681,916401257404911616
825657906733383681,562878238
825657906733383681,1052447667194880000
825657906733383681,468286576
825657906733383681,257905186
825657906733383681,186979903
825657906733383681,556088690
825657906733383681,460093827
825657906733383681,182405110
825657906733383681,506371492
825657906733383681,263123371
825657906733383681,924654570529280000
825657906733383681,2817788996
825657906733383681,306464226
825657906733383681,1613297120
825657906733383681,130582940
825657906733383681,303110419
825657906733383681,358205905
825657906733383681,308616565
825657906733383681,475633120
825657906733383681,280002552
825657906733383681,857798252
825657906733383681,806914910
825657906733383681,1420439120
825657906733383681,950441600
825657906733383681,1207980908206313472
825657906733383681,1411225417
825657906733383681,864827592
825657906733383681,2492821183
825657906733383681,373469119
825657906733383681,1065579556508192768
825657906733383681,388515771
825657906733383681,895590524618493952
825657906733383681,3385594173
359572899,130582940
359572899,137423643
359572899,1021916731
359572899,1337898143283863552
359572899,899643081594736640
359572899,459747567
359572899,1148603917003108352
359572899,908021399889039360
359572899,428308122
359572899,1111329627484631040
359572899,910431285339967616
359572899,993066150341894016
359572899,269248605
359572899,992079020811485184
359572899,20281612
359572899,516478373
359572899,504949743
359572899,1036987267011801216
359572899,572471296
359572899,1674006864
359572899,902494907906093056
359572899,452969914
535373223,1944813044
535373223,1111880821
535373223,317156941
535373223,146141644
535373223,1557933163
535373223,1040710262
535373223,507989295
535373223,561256830
535373223,515780782
535373223,306403783
535373223,305502567
535373223,269856357
607397293,245811561
607397293,1111282427396268032
607397293,96179977
607397293,1584068149
607397293,216639700
607397293,574581472
16901551,3115089646
16901551,141996799
16901551,751638409
16901551,993490576002703360
16901551,507989295
16901551,755651313623597056
16901551,886153894585303040
16901551,871505783040724992
16901551,4164910119
16901551,415511788
16901551,1459410144
16901551,280197601
14058929,210464742
14058929,859782757
14058929,1971030559
14058929,1430668873
14058929,702859109
14058929,164729685
14058929,367093989
14058929,1128829723
14058929,4213512189
1545520566,4796062241
1545520566,20760565
1545520566,633009378
1545520566,1200040176980021249
1545520566,314135200
1545520566,1237713161249325057
1545520566,129596166
1545520566,3179861519
1545520566,855190184
1545520566,121194033
1545520566,954995594371780608
1545520566,245010387
108332472,130582940
108332472,1080883339224117248
108332472,299300002
108332472,268423912
108332472,1262078062138658816
108332472,1121077810343350400
108332472,1118902292881842176
108332472,1200509772015046912
108332472,937762237594431616
108332472,193679972
108332472,447940312
108332472,947896593235267584
108332472,1134526292353802240
108332472,1030915962483163136
108332472,1097479986406141952
108332472,1023844219780247552
108332472,1085990297174245376
108332472,748991409311604736
108332472,932944003330465792
108332472,3407702043
108332472,701895867901546496
108332472,2379312735
108332472,965249295728422784
108332472,937663471289880576
108332472,902810463565746176
108332472,4897632827
108332472,1095842784
108332472,504949743
108332472,763642761895632896
108332472,872880578856706048
108332472,871505783040724992
108332472,824860304844607488
108332472,2764297342
108332472,761924904518320128
108332472,4173352294
108332472,4878088240
108332472,829304745441509376
108332472,255637153
108332472,826782324243173376
108332472,823628244968763392
108332472,2355966264
108332472,72701625
108332472,802944209846145024
108332472,752808609105448960
108332472,2978537039
108332472,950441600
108332472,1017631777
108332472,85384885
108332472,789897513356656640
108332472,730706256722296832
108332472,754699842740510720
108332472,1304303064
108332472,2810401427
108332472,397580405
108332472,991242614
108332472,83105829
